text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"RT @pavelphoom: Who's gonna be daddy's little monster? 👹 I NEED MY HARLEY QUINN!
Make up by @teelek_pro_cut and @film_nareulada
PHOTOGRAPHE…",FALSE,0,NA,2019-10-30T13:04:59Z,FALSE,NA,1189528626351370240,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cutiescult,257,TRUE,FALSE,NA,NA
"@unbounders Trick or Treating with the kids.

Thank you for the giveaway. Tagging @PatBarrett123 #Competition #TheLifeOfDeath #Halloween",FALSE,0,unbounders,2019-10-30T13:04:59Z,FALSE,1188805876628578305,1189528624262725636,198547538,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ClaireHamil123,0,FALSE,FALSE,NA,NA
RT @hgKOBEjp: 明日はハロウィン。神戸ポートタワーもHappy Halloween! #kobejp #神戸 #ハロウィン #Halloween https://t.co/ZcoLS89Juc,FALSE,0,NA,2019-10-30T13:04:58Z,FALSE,NA,1189528623226580993,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rewryth,16,TRUE,FALSE,NA,NA
"RT @Ogilvy: Don't let #Halloween haunt you forever.

Budweiser and DAVID Miami worked with real people arrested for irresponsible drinking,…",FALSE,0,NA,2019-10-30T13:04:58Z,FALSE,NA,1189528622698287105,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nikolajbirjukow,7,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T13:04:58Z,FALSE,NA,1189528621989285888,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",__warinton93,1408,TRUE,FALSE,NA,NA
"RT @Mil0Mar: Live on @OfficialDLive special Halloween makeup 👻💀☠️ come to my chanel https://t.co/b9JKz1ngH9 and chat with me 😈👻
.
Estoy en…",FALSE,0,NA,2019-10-30T13:04:58Z,FALSE,NA,1189528621901373442,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DetunedLive,3,TRUE,FALSE,NA,NA
"Trick r' Treat 
by Aaron Lovett
#Halloween https://t.co/pesMEnqUWO",FALSE,1,NA,2019-10-30T13:04:57Z,FALSE,NA,1189528619040698368,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",3cheeks82,1,FALSE,FALSE,NA,NA
"RT @VAV_official: [VLIVE] Getting Ready for Halloween Party🎃

📢 https://t.co/m1Mzkt3oJq

#VAV #브이에이브이 #Halloween #할로윈
#Cookie #쿠키 #Hallowee…",FALSE,0,NA,2019-10-30T13:04:57Z,FALSE,NA,1189528617874853888,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",myungholicious,126,TRUE,FALSE,NA,NA
Think your lab/office has what it takes to one-up this #Halloween costume party? Take a photo and share it with us… https://t.co/aha5KVmZLU,FALSE,0,NA,2019-10-30T13:04:57Z,TRUE,NA,1189528617530863618,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CedarlaneNews,0,FALSE,FALSE,NA,NA
RT @Universal_Spain: ¿Por qué disfrazarse de payaso asesino cuando lo que de verdad mola es ir de Miércoles? 🎃 🦇 👻 #LaFamiliaAddams 🖤 ¡RT s…,FALSE,0,NA,2019-10-30T13:04:57Z,FALSE,NA,1189528616905986049,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mismuertxs,132,TRUE,FALSE,NA,NA
RT @minibambam97: เจ้าพวกก้อน 7  #Halloween #GOT7 @GOT7Official https://t.co/chpvzltFBc,FALSE,0,NA,2019-10-30T13:04:56Z,FALSE,NA,1189528613462241280,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Beryl66_,1408,TRUE,FALSE,NA,NA
"RT @mana_HoneyW: 👻🎃HAPPY HALLOWEEN🎃👻

#ハロウィン 
#ハッピーハロウィン  
#トリックオアトリート  
#Halloween 
#HappyHalloween  
#Halloween2019 https://t.co/3oHC4wZi…",FALSE,0,NA,2019-10-30T13:04:56Z,FALSE,NA,1189528613067952129,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",YW9Q65miI5RcwAg,57,TRUE,FALSE,NA,NA
"RT @SprLorDental: Sour gummies/worms get our vote for the #1 WORST #Halloween candy!

🚫SOUR-sour flavoring adds extra acid to erode enamel…",FALSE,0,NA,2019-10-30T13:04:56Z,FALSE,NA,1189528612149649413,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NJbioDDS,4,TRUE,FALSE,NA,NA
RT @WhoWhatWear: UNREAL. @JheneAiko #Halloween https://t.co/OHNTD1ec2X,FALSE,0,NA,2019-10-30T13:04:55Z,FALSE,NA,1189528610442481665,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kiaraacaesar,1091,TRUE,FALSE,NA,NA
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T13:04:55Z,FALSE,NA,1189528609448325120,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Moon_Silverfox,6329,TRUE,FALSE,NA,NA
RT @Fuck__U_J: #Halloween 해피 할로윈이다. 사탕 좀 사봤으니까 빨리 홍보해. 한 명 뽑아서 줄 거야. 팔로 안 한 사람도 상관 없어. https://t.co/3trYtfUdrK,FALSE,0,NA,2019-10-30T13:04:55Z,FALSE,NA,1189528608794005504,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chiyo_cos1013,949,TRUE,FALSE,NA,NA
"RT @VincenzoNova: Halloween's almost here, so heres all my Spooky Pokemon (as of 2019) in one place! Also you can see the drawing process f…",FALSE,0,NA,2019-10-30T13:04:55Z,FALSE,NA,1189528608617979905,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The_aurahunter,1514,TRUE,FALSE,NA,NA
RT @kokoharuka_: 小悪魔の女の子です。#Halloween https://t.co/9tYf0hd9Pv,FALSE,0,NA,2019-10-30T13:04:54Z,FALSE,NA,1189528606411808768,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ruas_kun,92,TRUE,FALSE,NA,NA
#Halloween https://t.co/atq4l6wPfK,FALSE,0,NA,2019-10-30T13:04:53Z,FALSE,NA,1189528601592586242,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CattaneoMauro77,0,FALSE,FALSE,NA,NA
"+1 ❤
.
.
.
.
.
#çizm #drawing #drawthisinyourstyle #desenhonovo #drawing✏ #drawing✏ #drawing_feature #drawings… https://t.co/5baggwmBu2",FALSE,0,NA,2019-10-30T13:04:53Z,TRUE,NA,1189528601387044864,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",izangel_,0,FALSE,FALSE,NA,NA
"RT @D0B_2O65: #Halloween  {싫어 호박약 줄거에요) 
                   く|)へ
                      〉 
          ￣￣┗┓     의사선생님 딸기약...        …",FALSE,0,NA,2019-10-30T13:04:53Z,FALSE,NA,1189528599738515458,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ManGo_drama_,2498,TRUE,FALSE,NA,NA
"RT @readysparking: #halloween
･ ｡
 ☆∴｡　*
　･ﾟ*｡★･
　　･ *ﾟ｡　　 *
　 ･ ﾟ*｡･ﾟ★｡
　　　☆ﾟ･｡°*. ﾟ
*　　ﾟ｡·*･｡ ﾟ*
　　　ﾟ *.｡☆｡★　･
　　* ☆ ｡･ﾟ*.｡
　　　 *　★ ﾟ･｡ *…",FALSE,0,NA,2019-10-30T13:04:53Z,FALSE,NA,1189528599096782848,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",overdos7890,126,TRUE,FALSE,NA,NA
RT @CentralParkNYC: Ready for #Halloween? Don't forget to visit this spooky carving near Bethesda Terrace at the north end of the Mall! 🎃 h…,FALSE,0,NA,2019-10-30T13:04:52Z,FALSE,NA,1189528598803369984,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",NYEnvCommittee,19,TRUE,FALSE,NA,NA
Vor der Hallooween-Party noch eben kurz zu uns? 😏 Kein Problem! Die Parkplätze für eure Hexenbesen stehen bereit. A… https://t.co/lNc40SM0E9,FALSE,0,NA,2019-10-30T13:04:52Z,TRUE,NA,1189528596181860353,NA,"<a href=""https://twitter.facelift-cloud.com"" rel=""nofollow"">Facelift Cloud</a>",RHGBaucentrum,0,FALSE,FALSE,NA,NA
"RT @MoDAMuseum: As #Halloween creeps up on us, so do these mice! 🐁 🎃 This simple, yet stylised design for a wallpaper frieze from the #Silv…",FALSE,0,NA,2019-10-30T13:04:52Z,FALSE,NA,1189528595053629440,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",profmoskowitz,2,TRUE,FALSE,NA,NA
"RT @PAHealthDept: #Halloween is almost here 🎃! Keep kids safe while trick-or-treating:
👻 add reflective material to costume 
🤡 use non-toxi…",FALSE,0,NA,2019-10-30T13:04:52Z,FALSE,NA,1189528594910982144,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",PennsylvaniaGov,4,TRUE,FALSE,NA,NA
"RT @koalahug9193: DAMN I MISS THEM SO BAD TONIGHT
#Halloween https://t.co/taMK7V897U",FALSE,0,NA,2019-10-30T13:04:51Z,FALSE,NA,1189528594122526721,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",baby_____5hawol,4,TRUE,FALSE,NA,NA
#Levis Women's and Mens  #Halloween special bargain in store only £69.99 @Budwals @CentraleCroydon #croydon Trucker… https://t.co/VUQL6KxZm0,FALSE,0,NA,2019-10-30T13:04:51Z,TRUE,NA,1189528593585627136,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Budwals,0,FALSE,FALSE,NA,NA
"RT @rin7914: #Halloween
がおー🐺 https://t.co/xAJrlksjni",FALSE,0,NA,2019-10-30T13:04:51Z,FALSE,NA,1189528590632644609,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",azu_ineru,2121,TRUE,FALSE,NA,NA
"RT @pavelphoom: Who's gonna be daddy's little monster? 👹 I NEED MY HARLEY QUINN!
Make up by @teelek_pro_cut and @film_nareulada
PHOTOGRAPHE…",FALSE,0,NA,2019-10-30T13:04:50Z,FALSE,NA,1189528590007721985,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tamhma,257,TRUE,FALSE,NA,NA
"RT @georgiarosemua: I’m your other Mother, silly! 🗝🧵🖤 
IG: georgiarosex 
#halloween #coraline #othermother https://t.co/4aBLiM92b0",FALSE,0,NA,2019-10-30T13:04:50Z,FALSE,NA,1189528589768617984,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bjankaa,64,TRUE,FALSE,NA,NA
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T13:04:50Z,FALSE,NA,1189528589533712384,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",xo_youngdeok,6329,TRUE,FALSE,NA,NA
Love this cobweb cake for #halloween 👀🕸 https://t.co/rK9axpFb0v,FALSE,0,NA,2019-10-30T13:04:50Z,FALSE,NA,1189528589458427905,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",activetoyco,0,FALSE,FALSE,NA,NA
"RT @KayPikeFashion: With blood and rage of crimson red,
 Ripped from a corpse so freshly dead, 
Together with our hellish hate, 
We'll burn…",FALSE,0,NA,2019-10-30T13:04:50Z,FALSE,NA,1189528588657278985,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kokothrys,10,TRUE,FALSE,NA,NA
"RT @itsukiyu: お菓子あげる！

#Halloween
#ハッピーハロウィン https://t.co/Di5zb6qQ9e",FALSE,0,NA,2019-10-30T13:04:50Z,FALSE,NA,1189528588149637121,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Natuto__na_chan,129,TRUE,FALSE,NA,NA
RT @9GAG: #Halloween costume done right https://t.co/z6zworQBcq,FALSE,0,NA,2019-10-30T13:04:50Z,FALSE,NA,1189528588132839424,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",awindul,8865,TRUE,FALSE,NA,NA
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T13:04:50Z,FALSE,NA,1189528588044750853,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Street_hole_,6329,TRUE,FALSE,NA,NA
"RT @1981kt: モデルさん、そのポーズでこちらに目線お願いします🥺

#浜松市動物園
#レッサーパンダ
#lesserpanda
#redpanda
#子熊猫
#ハロウィン  
#Halloween https://t.co/48ByveInXV",FALSE,0,NA,2019-10-30T13:04:49Z,FALSE,NA,1189528585205239810,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",kubokei55,1,TRUE,FALSE,NA,NA
"RT @12nighthorror: 1 MORE DAY TIL #HALLOWEEN KIDS! 🎃
BE SURE TO GET YOUR #SilverShamrock MASK AND DON’T FORGET TO WATCH THE BIG GIVEAWAY HA…",FALSE,0,NA,2019-10-30T13:04:49Z,FALSE,NA,1189528582273589249,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TV_Fanatic_Girl,3,TRUE,FALSE,NA,NA
RT @fox12oregon: K-9 Ringo is ready for a fun and safe #Halloween! Photo from the @ClarkCoSheriff's Office. https://t.co/61sCP7MJwF,FALSE,0,NA,2019-10-30T13:04:48Z,FALSE,NA,1189528580918636545,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",suzy_au,11,TRUE,FALSE,NA,NA
"ANSWERING PREGNANCY QUESTIONS!! 39 Weeks 

https://t.co/sJgA0GsT8x 

via @YouTube #pregnant #halloween2019… https://t.co/NH57oyYYC8",FALSE,0,NA,2019-10-30T13:04:48Z,TRUE,NA,1189528580172271617,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FamilyCollum,0,FALSE,FALSE,NA,NA
RT @Fuck__U_J: #Halloween 해피 할로윈이다. 사탕 좀 사봤으니까 빨리 홍보해. 한 명 뽑아서 줄 거야. 팔로 안 한 사람도 상관 없어. https://t.co/3trYtfUdrK,FALSE,0,NA,2019-10-30T13:04:48Z,FALSE,NA,1189528578834059266,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",youbrother0,949,TRUE,FALSE,NA,NA
"RT @naoko04_04: 観てくれなきゃ悪戯しちゃうぞ😈 ""特別に…"" #ハロウィン #HALLOWEEN #配信 #LINELIVE https://t.co/SUxzl7zFak",FALSE,0,NA,2019-10-30T13:04:48Z,FALSE,NA,1189528578632777730,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",orugafujin,9,TRUE,FALSE,NA,NA
"🎃🎃The best Halloween Voice Changer 🎃🎃

Try Voicemod Now: https://t.co/jxlKcvOphw #Voicechanger #Halloween",FALSE,0,NA,2019-10-30T13:04:48Z,FALSE,NA,1189528578108641280,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Fragmos1,0,FALSE,FALSE,NA,NA
"My trunk or treat costume this year = ""Little Red Ridding Hood."" 
I was inspired, not by the Giving Zombie, but by… https://t.co/PbFYnMNm27",FALSE,0,NA,2019-10-30T13:04:47Z,TRUE,NA,1189528576821022725,NA,"<a href=""https://promorepublic.com"" rel=""nofollow"">PromoRepublic</a>",NeilanSteph,0,FALSE,FALSE,NA,NA
RT @istampoutstigma: Mental health conditions affect one in four of us and deserve the same respect and dignity as physical conditions. We…,FALSE,0,NA,2019-10-30T13:04:47Z,FALSE,NA,1189528575692566528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MedicineHorse00,5,TRUE,FALSE,NA,NA
RT @Fuck__U_J: #Halloween 해피 할로윈이다. 사탕 좀 사봤으니까 빨리 홍보해. 한 명 뽑아서 줄 거야. 팔로 안 한 사람도 상관 없어. https://t.co/3trYtfUdrK,FALSE,0,NA,2019-10-30T13:04:47Z,FALSE,NA,1189528575386570752,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",junhomanbalaba_,949,TRUE,FALSE,NA,NA
In today's #WakeUpWednesday Blaise celebrates National Candy Corn Day by doing a podcast about the long-standing Ha… https://t.co/CWt7YihsKL,FALSE,0,NA,2019-10-30T13:04:47Z,TRUE,NA,1189528574778322947,NA,"<a href=""https://www.libsyn.com/"" rel=""nofollow"">Libsyn On-Publish</a>",Blaise_Bryant,0,FALSE,FALSE,NA,NA
Sack Weldon &amp; Matt Keeper opening this weeks @ThisIsRadPod #Halloween Special is amazing!! @kyleclarkisrad @MatthewBurnside,FALSE,0,NA,2019-10-30T13:04:46Z,FALSE,NA,1189528573385887744,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tater2650,0,FALSE,FALSE,NA,NA
"RT @miyoe_ikeya: せっかくだから、ハロウィンぽく🦇
朝の濃い霧も
ハロウィンぽいね🎃

#チワワ
#愛犬
#犬のいる暮らし 
#ハロウィン
#dog
#Halloween https://t.co/pi8y8KikGE",FALSE,0,NA,2019-10-30T13:04:46Z,FALSE,NA,1189528572756549632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",3Uq1SGULiGB9XbC,1,TRUE,FALSE,NA,NA
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T13:04:46Z,FALSE,NA,1189528570252554240,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ha_myul,6329,TRUE,FALSE,NA,NA
"RT @ym_0tori: コスプレ配信！来てくださった
皆さま💗ありがとうございました😆

いよいよ明日ハロウィン当日🎃
鳳ゆまイメージガールの店舗様
13:00-15:30
星崎柑奈ちゃんイメージガールの店舗様16:30-20:00で来店させて頂きます🥰
ハロウィンコス♠️…",FALSE,0,NA,2019-10-30T13:04:46Z,FALSE,NA,1189528569623396354,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",spirits151,4,TRUE,FALSE,NA,NA
"RT @HoldHQ: WIN $1,000 in Bitcoin!💰

Our #Halloween #FuriousWednesday is here to treat you with another $1,000! 👻🍬

Follow us, RT this post…",FALSE,0,NA,2019-10-30T13:04:45Z,FALSE,NA,1189528568163909632,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MoonwalkerPt,196,TRUE,FALSE,NA,NA
"Need good tunes, good company &amp; connection to your local #Derby #Derbyshire community? Tune in now for Ones at One… https://t.co/KSwG27IES5",FALSE,0,NA,2019-10-30T13:04:45Z,TRUE,NA,1189528567509590016,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",DerbySoundRadio,0,FALSE,FALSE,NA,NA
RT @CareersWestMids: Male* Actor/Groupworker vacancy at the Geese Theatre Company in Birmingham: https://t.co/E8pqjDdBsQ (Closing Date: 15t…,FALSE,0,NA,2019-10-30T13:04:45Z,FALSE,NA,1189528565802512384,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MrLSaunders,2,TRUE,FALSE,NA,NA
"RT @holiday_moons: It's National Candy Corn Day - one day before Halloween! Some people love this candy, and some hate it. We enjoy it when…",FALSE,0,NA,2019-10-30T13:04:45Z,FALSE,NA,1189528565563482112,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",CripplePimpin,103,TRUE,FALSE,NA,NA
"RT @amolla_0220: #Halloween             🎅
                  ( ง )ง       ୧( ୧ )
                  /︶\           /︶\
할로윈 싼타한테 지지마 12월이 못오게 만…",FALSE,0,NA,2019-10-30T13:04:44Z,FALSE,NA,1189528564133007361,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",mung_mumung,6329,TRUE,FALSE,NA,NA
RT @FarmersAlmanac: 🎃Did you know that roughly 9 billion pieces of candy corn are produced annually? Not bad for a treat that's considered…,FALSE,0,NA,2019-10-30T13:04:44Z,FALSE,NA,1189528563512500224,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Lord_Gow,3,TRUE,FALSE,NA,NA
"RT @VAV_official: [VLIVE] Getting Ready for Halloween Party🎃

📢 https://t.co/m1Mzkt3oJq

#VAV #브이에이브이 #Halloween #할로윈
#Cookie #쿠키 #Hallowee…",FALSE,0,NA,2019-10-30T13:04:44Z,FALSE,NA,1189528563080290305,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cialikesvav,126,TRUE,FALSE,NA,NA
